actor,direction,source,status,poses_checked,physics_status,flags
npc_torin,down,npc_torin_model_down,checks-pass,96,checks-pass,3/5 contour landmarks visible; source row spans
npc_torin,down_left,npc_torin_model_left,checks-pass,96,checks-pass,directional art fallback; 2/5 contour landmarks visible; source row spans
npc_torin,left,npc_torin_model_left,checks-pass,96,checks-pass,2/5 contour landmarks visible; source row spans
npc_torin,up_left,npc_torin_model_left,checks-pass,96,checks-pass,directional art fallback; 2/5 contour landmarks visible; source row spans
npc_torin,up,npc_torin_model_up,checks-pass,96,checks-pass,2/5 contour landmarks visible; source row spans
npc_torin,up_right,npc_torin_model_right,checks-pass,96,checks-pass,directional art fallback; 2/5 contour landmarks visible; source row spans
npc_torin,right,npc_torin_model_right,checks-pass,96,checks-pass,2/5 contour landmarks visible; source row spans
npc_torin,down_right,npc_torin_model_right,checks-pass,96,checks-pass,directional art fallback; 2/5 contour landmarks visible; source row spans
npc_vesper,down,npc_vesper_model_down,checks-pass,96,checks-pass,1/5 contour landmarks visible; source row spans
npc_vesper,down_left,npc_vesper_model_down_left,checks-pass,96,checks-pass,0/5 contour landmarks visible; source row spans; no visible contour evidence; authored cutouts needed
npc_vesper,left,npc_vesper_model_left,checks-pass,96,checks-pass,1/5 contour landmarks visible; source row spans
npc_vesper,up_left,npc_vesper_model_up_left,checks-pass,96,checks-pass,1/5 contour landmarks visible; source row spans
npc_vesper,up,npc_vesper_model_up,checks-pass,96,checks-pass,0/5 contour landmarks visible; source row spans; no visible contour evidence; authored cutouts needed
npc_vesper,up_right,npc_vesper_model_up_right,checks-pass,96,checks-pass,1/5 contour landmarks visible; source row spans
npc_vesper,right,npc_vesper_model_right,checks-pass,96,checks-pass,1/5 contour landmarks visible; source row spans
npc_vesper,down_right,npc_vesper_model_down_right,checks-pass,96,checks-pass,4/5 contour landmarks visible; source row spans
npc_vexa,down,npc_vexa_model_down,checks-pass,96,checks-pass,1/5 contour landmarks visible; source row spans
npc_vexa,down_left,npc_vexa_model_left,checks-pass,96,checks-pass,directional art fallback; 1/5 contour landmarks visible; source row spans
npc_vexa,left,npc_vexa_model_left,checks-pass,96,checks-pass,1/5 contour landmarks visible; source row spans
npc_vexa,up_left,npc_vexa_model_left,checks-pass,96,checks-pass,directional art fallback; 1/5 contour landmarks visible; source row spans
npc_vexa,up,npc_vexa_model_up,checks-pass,96,checks-pass,3/5 contour landmarks visible; source row spans
npc_vexa,up_right,npc_vexa_model_right,checks-pass,96,checks-pass,directional art fallback; 1/5 contour landmarks visible; source row spans
npc_vexa,right,npc_vexa_model_right,checks-pass,96,checks-pass,1/5 contour landmarks visible; source row spans
npc_vexa,down_right,npc_vexa_model_right,checks-pass,96,checks-pass,directional art fallback; 1/5 contour landmarks visible; source row spans
